,accommodates,review_scores_rating,bedrooms,bathrooms,beds,price,geometry,X,Y
9688,7,95.0,3.0,1.5,4.0,95.0,POINT (1494996.308122425 6897933.681555475),1494996.3081224249,6897933.681555475
9689,2,98.0,1.0,1.0,1.0,65.0,POINT (1494718.392247187 6897892.940258705),1494718.3922471874,6897892.940258705
9690,4,100.0,2.0,1.0,4.0,130.0,POINT (1495020.808980524 6897918.628565756),1495020.8089805243,6897918.628565756
9691,5,100.0,2.0,1.0,2.0,85.0,POINT (1494330.029314343 6896624.299320093),1494330.0293143431,6896624.299320093
9692,8,100.0,3.0,2.0,6.0,175.0,POINT (1494908.169284988 6897286.478185698),1494908.1692849884,6897286.478185698
9693,2,80.0,1.0,1.0,1.0,60.0,POINT (1495797.648940588 6896689.024781693),1495797.6489405876,6896689.024781693
9696,2,100.0,2.0,2.0,2.0,200.0,POINT (1494756.51518085 6897850.503394),1494756.5151808504,6897850.503394
9697,4,95.0,1.0,1.0,1.0,85.0,POINT (1494155.087502157 6897019.200872359),1494155.0875021568,6897019.200872359
9698,2,100.0,1.0,1.0,1.0,75.0,POINT (1494275.914150466 6897450.778918324),1494275.914150466,6897450.778918324
9700,6,94.0,3.0,2.0,6.0,200.0,POINT (1495858.988457608 6896609.380177787),1495858.9884576078,6896609.380177787
9701,2,100.0,1.0,1.0,2.0,65.0,POINT (1494382.856620011 6897582.817735277),1494382.8566200114,6897582.817735277
9703,2,97.0,1.0,1.0,1.0,75.0,POINT (1495184.450252514 6897720.901271872),1495184.4502525139,6897720.901271872
9704,6,93.0,3.0,1.0,6.0,90.0,POINT (1494780.169146818 6896752.659437178),1494780.169146818,6896752.659437178
9705,4,93.0,2.0,1.0,2.0,89.0,POINT (1495076.274818725 6897426.45430569),1495076.274818725,6897426.45430569
9706,2,100.0,0.0,1.0,1.0,40.0,POINT (1494225.882773727 6897075.913699624),1494225.8827737267,6897075.913699624
9707,2,92.0,1.0,1.0,1.0,39.0,POINT (1494537.431229837 6898216.76682538),1494537.4312298365,6898216.76682538
9708,3,100.0,2.0,1.0,3.0,50.0,POINT (1495089.757536204 6898158.868149848),1495089.757536204,6898158.868149848
9711,3,85.0,1.0,1.0,1.0,76.0,POINT (1495325.690072668 6896676.644030534),1495325.6900726685,6896676.644030534
9712,6,97.0,2.0,1.0,4.0,75.0,POINT (1496272.402262236 6896857.591080034),1496272.4022622362,6896857.591080034
9714,2,100.0,1.0,1.0,1.0,70.0,POINT (1494349.747272606 6896743.800957645),1494349.7472726055,6896743.800957645
9717,4,87.0,1.0,1.0,2.0,47.0,POINT (1494375.879686031 6897897.810464367),1494375.8796860313,6897897.810464367
9718,3,98.0,1.0,1.0,1.0,85.0,POINT (1494058.863848614 6897096.38341515),1494058.8638486143,6897096.38341515
9719,3,93.0,1.0,1.0,1.0,58.0,POINT (1494585.09473036 6897972.406560013),1494585.0947303604,6897972.406560013
9721,2,100.0,1.0,1.0,1.0,85.0,POINT (1494172.291569409 6896827.141845709),1494172.291569409,6896827.141845709
9722,2,85.0,1.0,1.0,1.0,50.0,POINT (1495306.399526423 6896341.87069193),1495306.3995264226,6896341.87069193
9723,2,100.0,1.0,1.0,1.0,52.0,POINT (1494937.630618575 6897714.375681519),1494937.6306185755,6897714.375681519
9724,3,81.0,1.0,1.0,2.0,60.0,POINT (1494350.022980952 6897748.411292569),1494350.0229809524,6897748.411292569
9725,1,94.0,1.0,1.5,1.0,49.0,POINT (1494827.397077039 6897660.525152731),1494827.3970770393,6897660.525152731
9727,4,98.0,2.0,2.0,2.0,168.0,POINT (1494389.80718633 6897219.046259911),1494389.8071863297,6897219.046259911
9728,5,100.0,1.0,1.5,3.0,70.0,POINT (1494547.270160805 6898691.962310333),1494547.2701608045,6898691.962310333
9729,4,95.0,1.0,1.0,2.0,78.0,POINT (1495766.495095937 6897207.121423641),1495766.4950959373,6897207.121423641
9730,2,100.0,1.0,1.0,1.0,54.0,POINT (1494434.212023582 6898417.718388001),1494434.212023582,6898417.7183880005
9731,2,100.0,1.0,1.0,1.0,30.0,POINT (1496121.761106635 6896561.866099786),1496121.761106635,6896561.866099786
9732,2,90.0,1.0,2.0,1.0,30.0,POINT (1493872.113740854 6896231.26521731),1493872.1137408544,6896231.26521731
9733,1,86.0,1.0,1.0,1.0,69.0,POINT (1493958.94964951 6896803.927036122),1493958.9496495102,6896803.927036122
9734,2,96.0,1.0,1.0,1.0,66.0,POINT (1494756.894055648 6896426.837430054),1494756.8940556482,6896426.837430054
9736,3,97.0,1.0,1.0,2.0,87.0,POINT (1495548.147084025 6896925.150848209),1495548.147084025,6896925.150848209
9737,2,93.0,1.0,1.0,1.0,50.0,POINT (1495584.440789397 6897288.504524385),1495584.4407893973,6897288.504524385
9739,3,93.0,2.0,1.0,2.0,55.0,POINT (1494434.299178956 6897993.458535641),1494434.2991789563,6897993.4585356405
9740,2,100.0,1.0,1.0,1.0,80.0,POINT (1495297.601021758 6897755.850171926),1495297.6010217576,6897755.850171926
9741,2,83.0,1.0,1.0,2.0,39.0,POINT (1495890.543841639 6897149.163701947),1495890.5438416393,6897149.163701947
9743,2,95.0,1.0,1.0,1.0,39.0,POINT (1494603.358940965 6897527.652327875),1494603.3589409653,6897527.652327875
9744,2,92.0,1.0,1.0,1.0,25.0,POINT (1494235.267739023 6897329.174773804),1494235.2677390226,6897329.174773804
9745,4,100.0,1.0,1.0,2.0,90.0,POINT (1495245.783809275 6896348.149082421),1495245.7838092751,6896348.149082421
9746,2,96.0,1.0,1.0,1.0,33.0,POINT (1494334.983419021 6897177.834680676),1494334.983419021,6897177.8346806755
9747,2,90.0,1.0,1.0,1.0,60.0,POINT (1494675.000849737 6898028.004436707),1494675.0008497369,6898028.004436707
9748,2,80.0,1.0,1.0,1.0,55.0,POINT (1494831.933593669 6898092.141710649),1494831.9335936694,6898092.141710649
9749,1,98.0,1.0,1.0,1.0,40.0,POINT (1494474.468184336 6897997.776484349),1494474.4681843359,6897997.776484349
9750,2,93.0,1.0,1.0,1.0,99.0,POINT (1493990.953328994 6895912.917460578),1493990.9533289936,6895912.9174605785
9751,2,99.0,1.0,1.0,1.0,40.0,POINT (1495380.6817221 6896564.989686183),1495380.6817220997,6896564.989686183
9752,2,91.0,1.0,1.0,1.0,30.0,POINT (1494663.071495867 6899005.249328032),1494663.0714958669,6899005.249328032
9754,2,100.0,1.0,1.0,1.0,95.0,POINT (1494642.891016481 6896781.667394596),1494642.8910164814,6896781.667394596
9755,2,97.0,1.0,1.0,1.0,79.0,POINT (1495295.315368357 6897417.021239868),1495295.3153683569,6897417.021239868
9756,2,93.0,1.0,1.0,2.0,34.0,POINT (1494392.573366079 6897857.648832208),1494392.5733660795,6897857.6488322085
9757,2,92.0,2.0,1.0,1.0,50.0,POINT (1494537.687826793 6896316.196137737),1494537.6878267932,6896316.196137737
9758,2,92.0,1.0,1.0,1.0,49.0,POINT (1495031.920181644 6897715.097197108),1495031.920181644,6897715.097197108
9759,2,79.0,1.0,1.0,1.0,30.0,POINT (1494620.471812336 6897030.145622631),1494620.4718123365,6897030.145622631
9760,2,100.0,1.0,2.0,1.0,40.0,POINT (1494716.833442278 6896331.905652408),1494716.8334422775,6896331.905652408
9761,2,100.0,1.0,1.0,1.0,35.0,POINT (1495172.962583435 6896716.551611201),1495172.9625834355,6896716.551611201
9762,2,99.0,1.0,1.0,1.0,79.0,POINT (1495395.03440423 6897337.753012783),1495395.0344042303,6897337.753012783
9763,2,80.0,1.0,1.0,1.0,68.0,POINT (1494590.818510018 6897758.099431645),1494590.8185100176,6897758.099431645
9765,1,93.0,1.0,1.0,1.0,39.0,POINT (1494931.858922861 6897027.677048056),1494931.8589228613,6897027.677048056
9766,2,93.0,1.0,1.0,1.0,25.0,POINT (1494378.520269073 6897858.506818181),1494378.5202690733,6897858.506818181
9767,2,93.0,1.0,1.0,1.0,50.0,POINT (1494929.781762395 6897721.927705821),1494929.7817623953,6897721.927705821
9769,1,98.0,1.0,1.0,1.0,34.0,POINT (1494420.282735119 6897915.831215002),1494420.2827351193,6897915.831215002
9771,2,90.0,1.0,1.0,1.0,80.0,POINT (1494454.941504376 6898031.758792683),1494454.9415043755,6898031.758792683
9773,2,96.0,1.0,1.0,1.0,35.0,POINT (1495935.487190629 6896759.070850842),1495935.487190629,6896759.070850842
9774,2,99.0,1.0,1.0,1.0,80.0,POINT (1495163.522621795 6896780.309114442),1495163.5226217948,6896780.309114442
9775,2,95.0,1.0,1.0,1.0,60.0,POINT (1494369.827763525 6896392.933474486),1494369.827763525,6896392.933474486
9776,4,95.0,1.0,1.0,2.0,85.0,POINT (1494465.362736399 6897487.069838182),1494465.3627363993,6897487.069838182
9778,1,87.0,1.0,1.0,1.0,20.0,POINT (1495527.145660671 6896761.295541226),1495527.145660671,6896761.295541226
9779,4,90.0,2.0,1.0,2.0,105.0,POINT (1494738.017259555 6897819.610339703),1494738.017259555,6897819.610339703
9780,4,100.0,2.0,1.0,2.0,90.0,POINT (1495210.597467255 6896479.100500666),1495210.597467255,6896479.100500666
9781,4,93.0,2.0,2.0,5.0,120.0,POINT (1494227.726413175 6896734.794891021),1494227.7264131755,6896734.794891021
9784,1,85.0,1.0,1.0,1.0,34.0,POINT (1494954.029627922 6896410.613334048),1494954.0296279222,6896410.613334048
9785,3,95.0,0.0,1.0,1.0,49.0,POINT (1494789.787705283 6898235.002004645),1494789.7877052827,6898235.002004645
9786,4,93.0,2.0,1.5,2.0,99.0,POINT (1495690.708492754 6897090.542493301),1495690.7084927543,6897090.542493301
9787,4,99.0,2.0,1.0,2.0,70.0,POINT (1494410.682153743 6896950.088609667),1494410.6821537432,6896950.0886096675
9788,2,100.0,1.0,1.0,1.0,38.0,POINT (1494503.99991945 6897925.962323394),1494503.9999194497,6897925.962323394
9789,2,91.0,1.0,1.0,1.0,30.0,POINT (1494708.558606023 6896592.646677668),1494708.5586060232,6896592.646677668
9791,1,98.0,1.0,1.0,1.0,38.0,POINT (1494650.424233546 6897582.250838379),1494650.4242335458,6897582.250838379
9792,3,100.0,1.0,1.0,2.0,95.0,POINT (1494900.763461098 6897213.999786703),1494900.763461098,6897213.999786703
9793,6,100.0,2.0,1.0,5.0,80.0,POINT (1494384.673666768 6897983.91233245),1494384.6736667675,6897983.91233245
9795,3,90.0,1.0,1.0,2.0,60.0,POINT (1495803.547178023 6896647.84332524),1495803.5471780235,6896647.84332524
9796,3,70.0,2.0,1.0,2.0,80.0,POINT (1495088.015539818 6896518.736008462),1495088.0155398177,6896518.7360084625
9797,4,97.0,1.0,1.0,2.0,100.0,POINT (1494675.20556323 6897771.036694635),1494675.2055632297,6897771.036694635
9798,2,96.0,2.0,1.0,4.0,62.0,POINT (1494856.755094454 6897963.415728221),1494856.7550944544,6897963.415728221
9799,3,93.0,1.0,1.0,1.0,40.0,POINT (1495591.733180871 6896940.462303766),1495591.7331808705,6896940.462303766
9800,2,94.0,0.0,1.0,1.0,59.0,POINT (1495594.921572883 6896497.269607604),1495594.9215728827,6896497.269607604
9801,5,90.0,1.0,1.0,1.0,120.0,POINT (1494251.375883111 6897100.830902901),1494251.3758831113,6897100.8309029015
9803,2,93.0,1.0,1.0,1.0,29.0,POINT (1494260.817597899 6897157.741149968),1494260.8175978987,6897157.7411499685
9804,2,91.0,1.0,1.0,1.0,38.0,POINT (1494250.453967951 6897006.617829633),1494250.4539679515,6897006.617829633
9805,2,91.0,1.0,1.0,1.0,49.0,POINT (1494011.080985017 6895876.713639897),1494011.0809850167,6895876.713639897
9806,2,81.0,0.0,1.0,1.0,40.0,POINT (1494504.214995889 6898657.950808522),1494504.2149958895,6898657.950808522
9807,2,97.0,1.0,1.0,1.0,47.0,POINT (1495476.763349775 6897453.360836126),1495476.763349775,6897453.360836126
9808,2,92.0,1.0,1.0,1.0,38.0,POINT (1495766.557419161 6896492.388213009),1495766.557419161,6896492.388213009
9809,3,100.0,2.0,1.0,2.0,79.0,POINT (1494494.15847947 6896489.190705461),1494494.1584794703,6896489.190705461
9810,2,97.0,1.0,1.0,1.0,35.0,POINT (1494925.988061571 6897673.889617085),1494925.9880615713,6897673.8896170845
9811,2,79.0,1.0,1.0,1.0,23.0,POINT (1493863.483803937 6895980.709131476),1493863.4838039374,6895980.7091314765
9812,2,85.0,1.0,1.0,1.0,40.0,POINT (1495110.481652776 6896848.550199247),1495110.4816527765,6896848.550199247
9813,4,80.0,3.0,1.0,2.0,70.0,POINT (1495585.149157695 6897250.620910247),1495585.149157695,6897250.620910247
9815,2,80.0,1.0,1.0,1.0,75.0,POINT (1495413.913401594 6896679.446679668),1495413.9134015942,6896679.446679668
9817,2,96.0,1.0,1.0,1.0,80.0,POINT (1494617.353591147 6898096.636556655),1494617.353591147,6898096.636556655
9818,2,96.0,1.0,1.0,1.0,100.0,POINT (1494696.832502733 6897788.871630642),1494696.8325027335,6897788.871630642
9819,2,100.0,1.0,2.0,1.0,80.0,POINT (1494378.01900641 6897049.87278678),1494378.0190064101,6897049.87278678
9821,2,97.0,1.0,1.0,1.0,59.0,POINT (1494696.63587231 6897765.343903937),1494696.6358723105,6897765.343903937
9822,3,100.0,2.0,1.0,2.0,65.0,POINT (1495638.143880596 6896966.271095471),1495638.1438805964,6896966.271095471
9823,4,96.0,1.0,1.0,1.0,65.0,POINT (1494261.83745639 6896572.667379478),1494261.8374563903,6896572.667379478
9824,2,88.0,1.0,1.0,1.0,75.0,POINT (1495509.563364519 6897000.826808962),1495509.5633645186,6897000.826808962
9825,2,70.0,1.0,1.0,1.0,23.0,POINT (1495523.564196455 6896946.561299049),1495523.5641964546,6896946.561299049
9827,2,96.0,1.0,1.0,1.0,30.0,POINT (1494778.454940856 6897426.020467448),1494778.4549408562,6897426.020467448
9829,2,96.0,1.0,1.5,1.0,28.0,POINT (1494405.033094007 6897512.92982204),1494405.0330940068,6897512.92982204
9830,4,98.0,1.0,1.0,2.0,99.0,POINT (1495309.214550393 6897255.236355097),1495309.2145503932,6897255.236355097
9831,5,100.0,4.0,2.0,4.0,90.0,POINT (1495233.729075653 6897883.665194348),1495233.7290756528,6897883.665194348
9832,2,97.0,1.0,1.0,2.0,19.0,POINT (1494751.641828736 6897366.423042515),1494751.6418287356,6897366.423042515
9833,1,89.0,1.0,1.0,1.0,35.0,POINT (1494491.655259692 6897465.271349636),1494491.6552596919,6897465.271349636
9835,2,90.0,1.0,1.0,1.0,30.0,POINT (1494822.250498438 6896788.237267251),1494822.2504984376,6896788.237267251
9836,6,89.0,2.0,1.0,3.0,128.0,POINT (1494415.137326435 6897379.544593608),1494415.1373264347,6897379.544593608
9837,4,91.0,2.0,1.5,3.0,130.0,POINT (1494654.706042214 6897298.901107055),1494654.7060422136,6897298.901107055
9838,2,88.0,1.0,1.0,1.0,88.0,POINT (1493974.216583519 6896165.660888404),1493974.2165835188,6896165.660888404
9839,2,80.0,1.0,1.0,2.0,35.0,POINT (1495323.614316885 6896889.678856227),1495323.6143168851,6896889.678856227
9841,3,89.0,1.0,1.0,2.0,50.0,POINT (1493678.67630672 6896339.500169701),1493678.67630672,6896339.500169701
9842,1,91.0,1.0,1.0,1.0,40.0,POINT (1495018.93916876 6898007.514182101),1495018.9391687603,6898007.514182101
9844,2,89.0,1.0,1.0,2.0,85.0,POINT (1495150.841488722 6897342.869452676),1495150.8414887225,6897342.869452676
9845,3,88.0,1.0,1.0,2.0,50.0,POINT (1494647.835205232 6897387.143042503),1494647.8352052318,6897387.143042503
9846,5,86.0,2.0,1.0,3.0,65.0,POINT (1493928.394030458 6896671.379815796),1493928.3940304578,6896671.379815796
9847,2,85.0,0.0,1.0,2.0,33.0,POINT (1495019.925645047 6898090.49050183),1495019.9256450466,6898090.49050183
9848,2,85.0,0.0,1.0,1.0,60.0,POINT (1495498.830427631 6897093.412844587),1495498.8304276313,6897093.412844587
9849,2,93.0,1.0,1.0,1.0,40.0,POINT (1495860.984070838 6896539.161020081),1495860.984070838,6896539.161020081
9850,3,100.0,1.0,1.0,2.0,50.0,POINT (1494436.284204708 6897004.796895841),1494436.2842047077,6897004.796895841
9851,2,96.0,1.0,1.0,1.0,60.0,POINT (1493980.367842583 6896777.015930586),1493980.3678425825,6896777.0159305865
9852,3,95.0,1.0,1.0,2.0,135.0,POINT (1494420.481152523 6897008.144950918),1494420.4811525226,6897008.144950918
9853,3,96.0,2.0,1.0,2.0,109.0,POINT (1494712.861045125 6896703.34574185),1494712.8610451252,6896703.34574185
9854,3,93.0,1.0,1.0,1.0,40.0,POINT (1495274.511000219 6897689.634333152),1495274.5110002186,6897689.634333152
9855,2,96.0,0.0,0.5,1.0,58.0,POINT (1494504.566532312 6896918.122125927),1494504.5665323124,6896918.122125927
9856,3,90.0,1.0,1.0,2.0,70.0,POINT (1494557.176291422 6898760.640743268),1494557.176291422,6898760.640743268
9857,4,100.0,2.0,1.0,2.0,90.0,POINT (1495151.338104299 6896821.787134903),1495151.3381042988,6896821.787134903
9858,5,95.0,1.0,2.0,2.0,150.0,POINT (1494411.687108625 6896773.298503719),1494411.6871086252,6896773.298503719
9859,2,95.0,1.0,1.0,1.0,75.0,POINT (1494231.904518315 6896874.45453453),1494231.904518315,6896874.45453453
9860,2,90.0,1.0,1.0,1.0,40.0,POINT (1495359.900729419 6897507.680372496),1495359.900729419,6897507.680372496
9861,4,100.0,2.0,1.0,2.0,120.0,POINT (1494027.930636274 6896778.705865648),1494027.9306362744,6896778.705865648
9862,2,80.0,1.0,1.0,1.0,40.0,POINT (1494294.788761159 6896580.733030614),1494294.7887611592,6896580.733030614
9863,2,100.0,1.0,1.0,1.0,37.0,POINT (1495418.924742754 6897332.150306919),1495418.924742754,6897332.150306919
9864,3,84.0,1.0,1.0,1.0,29.0,POINT (1495238.208640055 6897509.714382532),1495238.2086400553,6897509.714382532
9865,3,98.0,1.0,1.0,2.0,36.0,POINT (1494097.482163566 6896895.290694504),1494097.4821635657,6896895.290694504
9866,2,95.0,1.0,1.0,1.0,65.0,POINT (1495005.53682125 6897622.708558427),1495005.5368212496,6897622.708558427
9867,2,96.0,1.0,1.0,1.0,47.0,POINT (1494199.154541395 6896732.977796426),1494199.1545413947,6896732.977796426
9868,4,100.0,2.0,1.0,2.0,60.0,POINT (1494618.226942262 6898226.182255036),1494618.226942262,6898226.182255036
9870,5,100.0,3.0,1.0,3.0,89.0,POINT (1495423.936271755 6896967.520321437),1495423.9362717546,6896967.520321437
9872,2,94.0,1.0,1.0,1.0,48.0,POINT (1495926.089585039 6896681.618591272),1495926.0895850388,6896681.618591272
9873,2,91.0,1.0,1.0,1.0,59.0,POINT (1494651.050765022 6897679.790736532),1494651.0507650224,6897679.790736532
9874,4,100.0,1.0,1.0,2.0,50.0,POINT (1495150.234067738 6897720.670417087),1495150.2340677383,6897720.670417087
9876,2,98.0,1.0,1.0,1.0,85.0,POINT (1495387.346603421 6897293.393300331),1495387.346603421,6897293.393300331
9877,2,100.0,1.0,1.0,1.0,36.0,POINT (1494647.339254802 6898730.965025024),1494647.3392548023,6898730.9650250245
9879,2,93.0,1.0,1.0,1.0,72.0,POINT (1494555.720064363 6897438.777749489),1494555.7200643634,6897438.777749489
9880,4,96.0,1.0,1.0,2.0,55.0,POINT (1494644.904896578 6897620.387365271),1494644.9048965783,6897620.387365271
9881,4,84.0,1.0,1.0,2.0,68.0,POINT (1494250.349958342 6897680.511179221),1494250.3499583418,6897680.511179221
9882,2,98.0,1.0,1.0,1.0,49.0,POINT (1494264.736433532 6896975.584360992),1494264.7364335323,6896975.584360992
9883,2,100.0,1.0,1.0,1.0,35.0,POINT (1495203.925762706 6897488.656471112),1495203.9257627057,6897488.656471112
9884,2,92.0,1.0,1.0,1.0,90.0,POINT (1495569.205307198 6898196.400969665),1495569.2053071978,6898196.400969665
9885,2,95.0,1.0,1.0,1.0,38.0,POINT (1494408.437243935 6896407.837805754),1494408.437243935,6896407.837805754
9886,2,91.0,2.0,1.0,1.0,90.0,POINT (1494353.516672009 6897700.623268841),1494353.516672009,6897700.623268841
9887,2,100.0,1.0,1.0,1.0,29.0,POINT (1494374.72583241 6897606.505061868),1494374.7258324097,6897606.505061868
9888,2,100.0,1.0,1.0,1.0,50.0,POINT (1495620.584022926 6897079.480901737),1495620.5840229262,6897079.480901737
9889,2,96.0,1.0,1.0,1.0,64.0,POINT (1494599.988560888 6897059.940820737),1494599.9885608878,6897059.940820737
9891,2,96.0,1.0,1.0,1.0,50.0,POINT (1495745.351266835 6896568.169164504),1495745.351266835,6896568.169164504
9892,1,96.0,1.0,1.0,1.0,30.0,POINT (1493644.15729699 6895973.176164019),1493644.1572969903,6895973.176164019
9893,1,98.0,1.0,1.0,1.0,38.0,POINT (1495619.372982526 6896896.113986972),1495619.3729825264,6896896.113986972
9894,2,93.0,1.0,1.0,1.0,45.0,POINT (1494279.313044492 6896896.634916763),1494279.313044492,6896896.634916763
9895,2,95.0,1.0,1.0,2.0,33.0,POINT (1494806.166206649 6897593.412387077),1494806.1662066486,6897593.412387077
9896,2,100.0,1.0,1.0,1.0,50.0,POINT (1495129.160102168 6896541.734753374),1495129.1601021676,6896541.734753374
9898,2,95.0,1.0,1.0,1.0,38.0,POINT (1494361.931721091 6896328.855808636),1494361.9317210913,6896328.855808636
9901,2,88.0,0.0,1.0,1.0,54.0,POINT (1494516.080252109 6897774.082427238),1494516.0802521086,6897774.082427238
9902,2,100.0,1.0,1.0,2.0,35.0,POINT (1495506.738838803 6897127.024146028),1495506.7388388026,6897127.024146028
9903,6,100.0,3.0,2.0,3.0,150.0,POINT (1495494.769112543 6896792.08646132),1495494.769112543,6896792.08646132
9904,2,90.0,1.0,1.0,1.0,36.0,POINT (1494260.604945624 6897272.225341065),1494260.6049456242,6897272.225341065
9906,2,100.0,1.0,1.0,1.0,65.0,POINT (1494325.300692264 6897010.120392312),1494325.3006922638,6897010.120392312
9907,1,100.0,1.0,1.0,1.0,85.0,POINT (1494838.681223579 6897743.090691202),1494838.6812235785,6897743.090691202
9908,2,100.0,2.0,1.0,2.0,55.0,POINT (1495133.847217006 6897726.103118453),1495133.847217006,6897726.103118453
9909,4,80.0,3.0,1.0,3.0,100.0,POINT (1494850.908523476 6897546.330673832),1494850.9085234758,6897546.330673832
9910,2,94.0,1.0,1.0,1.0,59.0,POINT (1495669.629079184 6896942.339682397),1495669.629079184,6896942.3396823965
9911,2,100.0,1.0,1.0,2.0,25.0,POINT (1495439.396474306 6897042.049318554),1495439.396474306,6897042.049318554
9912,2,93.0,1.0,1.0,1.0,68.0,POINT (1495600.117045752 6896444.887088157),1495600.117045752,6896444.887088157
9913,2,90.0,1.0,1.0,1.0,37.0,POINT (1494809.363690401 6896854.171716421),1494809.3636904014,6896854.171716421
9914,2,80.0,2.0,1.0,2.0,40.0,POINT (1494466.574230565 6897911.782494063),1494466.574230565,6897911.782494063
